"","Civil.Service.grad","gradeval","Group","Gender","Date","count","total","share","gradescore","sorter","totalgroup","share2","left","grp","yvar"
"627","SCS",5,"HMRC","Female",2010,130,82970,0.00156683138483789,0.0235024707725684,0.350126551765698,FALSE,0.000783415692418947,TRUE,"TRUE2010",0.000783415692418947
"628","SCS",5,"HMRC","Male",2010,260,82970,0.00313366276967579,0.0235024707725684,0.350126551765698,FALSE,0.00156683138483789,TRUE,"TRUE2010",0.00156683138483789
"629","SEO/HEO",3,"HMRC","Female",2010,6160,82970,0.0742437025430879,0.525732192358684,0.350126551765698,FALSE,0.0371218512715439,TRUE,"TRUE2010",0.0371218512715439
"630","SEO/HEO",3,"HMRC","Male",2010,8380,82970,0.101000361576473,0.525732192358684,0.350126551765698,FALSE,0.0505001807882367,TRUE,"TRUE2010",0.0505001807882367
"631","AO/AA",1,"HMRC","Female",2014,22840,69310,0.329533977780984,0.497042273842158,0.363699321887174,FALSE,0.164766988890492,TRUE,"TRUE2014",0.164766988890492
"632","AO/AA",1,"HMRC","Male",2014,11610,69310,0.167508296061174,0.497042273842158,0.363699321887174,FALSE,0.0837541480305872,TRUE,"TRUE2014",0.0837541480305872
"633","EO",2,"HMRC","Male",2014,6400,69310,0.0923387678545664,0.447554465445102,0.363699321887174,FALSE,0.0461693839272832,TRUE,"TRUE2014",0.0461693839272832
"634","EO",2,"HMRC","Female",2014,9110,69310,0.131438464867984,0.447554465445102,0.363699321887174,FALSE,0.0657192324339922,TRUE,"TRUE2014",0.0657192324339922
"635","G6/G7",4,"HMRC","Male",2014,2500,69310,0.03606983119319,0.241235031020055,0.363699321887174,FALSE,0.018034915596595,TRUE,"TRUE2014",0.018034915596595
"636","G6/G7",4,"HMRC","Female",2014,1680,69310,0.0242389265618237,0.241235031020055,0.363699321887174,FALSE,0.0121194632809118,TRUE,"TRUE2014",0.0121194632809118
"637","SCS",5,"HMRC","Male",2014,190,69310,0.00274130717068244,0.0223632953397778,0.363699321887174,FALSE,0.00137065358534122,TRUE,"TRUE2014",0.00137065358534122
"638","SCS",5,"HMRC","Female",2014,120,69310,0.00173135189727312,0.0223632953397778,0.363699321887174,FALSE,0.00086567594863656,TRUE,"TRUE2014",0.00086567594863656
"639","SEO/HEO",3,"HMRC","Female",2014,6550,69310,0.0945029577261578,0.610301543788775,0.363699321887174,FALSE,0.0472514788630789,TRUE,"TRUE2014",0.0472514788630789
"640","SEO/HEO",3,"HMRC","Male",2014,7550,69310,0.108930890203434,0.610301543788775,0.363699321887174,FALSE,0.0544654451017169,TRUE,"TRUE2014",0.0544654451017169
"641","AO/AA",1,"DWP","Female",2010,44290,129660,0.341585685639364,0.497917630726516,0.331405213635662,FALSE,-0.170792842819682,FALSE,"FALSE2010",-0.170792842819682
"642","AO/AA",1,"DWP","Male",2010,20270,129660,0.156331945087151,0.497917630726516,0.331405213635662,FALSE,-0.0781659725435755,FALSE,"FALSE2010",-0.0781659725435755
"643","EO",2,"DWP","Female",2010,32650,129660,0.251812432515811,0.749190189726978,0.331405213635662,FALSE,-0.125906216257905,FALSE,"FALSE2010",-0.125906216257905
"644","EO",2,"DWP","Male",2010,15920,129660,0.122782662347679,0.749190189726978,0.331405213635662,FALSE,-0.0613913311738393,FALSE,"FALSE2010",-0.0613913311738393
"645","G6/G7",4,"DWP","Female",2010,1380,129660,0.010643220731143,0.0888477556686719,0.331405213635662,FALSE,-0.0053216103655715,FALSE,"FALSE2010",-0.0053216103655715
"646","G6/G7",4,"DWP","Male",2010,1500,129660,0.011568718186025,0.0888477556686719,0.331405213635662,FALSE,-0.00578435909301249,FALSE,"FALSE2010",-0.00578435909301249
"647","SCS",5,"DWP","Female",2010,130,129660,0.00100262224278883,0.0131112139441617,0.331405213635662,FALSE,-0.000501311121394416,FALSE,"FALSE2010",-0.000501311121394416
"648","SCS",5,"DWP","Male",2010,210,129660,0.0016196205460435,0.0131112139441617,0.331405213635662,FALSE,-0.000809810273021749,FALSE,"FALSE2010",-0.000809810273021749
"649","SEO/HEO",3,"DWP","Female",2010,8180,129660,0.0630880765077896,0.307959278111985,0.331405213635662,FALSE,-0.0315440382538948,FALSE,"FALSE2010",-0.0315440382538948
"650","SEO/HEO",3,"DWP","Male",2010,5130,129660,0.0395650161962055,0.307959278111985,0.331405213635662,FALSE,-0.0197825080981027,FALSE,"FALSE2010",-0.0197825080981027
"651","AO/AA",1,"DWP","Female",2014,31600,95930,0.329406859168143,0.459814448035026,0.340331491712707,FALSE,-0.164703429584072,FALSE,"FALSE2014",-0.164703429584072
"652","AO/AA",1,"DWP","Male",2014,12510,95930,0.130407588866882,0.459814448035026,0.340331491712707,FALSE,-0.0652037944334411,FALSE,"FALSE2014",-0.0652037944334411
"653","EO",2,"DWP","Female",2014,26990,95930,0.281350985093297,0.81663713124153,0.340331491712707,FALSE,-0.140675492546649,FALSE,"FALSE2014",-0.140675492546649
"654","EO",2,"DWP","Male",2014,12180,95930,0.126967580527468,0.81663713124153,0.340331491712707,FALSE,-0.063483790263734,FALSE,"FALSE2014",-0.063483790263734
"655","G6/G7",4,"DWP","Female",2014,1130,95930,0.0117794224955697,0.095069321380173,0.340331491712707,FALSE,-0.00588971124778484,FALSE,"FALSE2014",-0.00588971124778484
"656","G6/G7",4,"DWP","Male",2014,1150,95930,0.0119879078494736,0.095069321380173,0.340331491712707,FALSE,-0.00599395392473679,FALSE,"FALSE2014",-0.00599395392473679
"657","SCS",5,"DWP","Female",2014,100,95930,0.00104242676951944,0.013030334618993,0.340331491712707,FALSE,-0.000521213384759721,FALSE,"FALSE2014",-0.000521213384759721
"658","SCS",5,"DWP","Male",2014,150,95930,0.00156364015427916,0.013030334618993,0.340331491712707,FALSE,-0.000781820077139581,FALSE,"FALSE2014",-0.000781820077139581
"659","SEO/HEO",3,"DWP","Female",2014,6280,95930,0.0654644011258209,0.317106223287814,0.340331491712707,FALSE,-0.0327322005629105,FALSE,"FALSE2014",-0.0327322005629105
"660","SEO/HEO",3,"DWP","Male",2014,3860,95930,0.0402376733034504,0.317106223287814,0.340331491712707,FALSE,-0.0201188366517252,FALSE,"FALSE2014",-0.0201188366517252
"661","AO/AA",1,"DWP","Female",2010,44290,129660,0.341585685639364,0.497917630726516,0.331405213635662,FALSE,0.170792842819682,TRUE,"TRUE2010",0.170792842819682
"662","AO/AA",1,"DWP","Male",2010,20270,129660,0.156331945087151,0.497917630726516,0.331405213635662,FALSE,0.0781659725435755,TRUE,"TRUE2010",0.0781659725435755
"663","EO",2,"DWP","Female",2010,32650,129660,0.251812432515811,0.749190189726978,0.331405213635662,FALSE,0.125906216257905,TRUE,"TRUE2010",0.125906216257905
"664","EO",2,"DWP","Male",2010,15920,129660,0.122782662347679,0.749190189726978,0.331405213635662,FALSE,0.0613913311738393,TRUE,"TRUE2010",0.0613913311738393
"665","G6/G7",4,"DWP","Female",2010,1380,129660,0.010643220731143,0.0888477556686719,0.331405213635662,FALSE,0.0053216103655715,TRUE,"TRUE2010",0.0053216103655715
"666","G6/G7",4,"DWP","Male",2010,1500,129660,0.011568718186025,0.0888477556686719,0.331405213635662,FALSE,0.00578435909301249,TRUE,"TRUE2010",0.00578435909301249
"667","SCS",5,"DWP","Female",2010,130,129660,0.00100262224278883,0.0131112139441617,0.331405213635662,FALSE,0.000501311121394416,TRUE,"TRUE2010",0.000501311121394416
"668","SCS",5,"DWP","Male",2010,210,129660,0.0016196205460435,0.0131112139441617,0.331405213635662,FALSE,0.000809810273021749,TRUE,"TRUE2010",0.000809810273021749
"669","SEO/HEO",3,"DWP","Female",2010,8180,129660,0.0630880765077896,0.307959278111985,0.331405213635662,FALSE,0.0315440382538948,TRUE,"TRUE2010",0.0315440382538948
"670","SEO/HEO",3,"DWP","Male",2010,5130,129660,0.0395650161962055,0.307959278111985,0.331405213635662,FALSE,0.0197825080981027,TRUE,"TRUE2010",0.0197825080981027
"671","AO/AA",1,"DWP","Female",2014,31600,95930,0.329406859168143,0.459814448035026,0.340331491712707,FALSE,0.164703429584072,TRUE,"TRUE2014",0.164703429584072
"672","AO/AA",1,"DWP","Male",2014,12510,95930,0.130407588866882,0.459814448035026,0.340331491712707,FALSE,0.0652037944334411,TRUE,"TRUE2014",0.0652037944334411
"673","EO",2,"DWP","Female",2014,26990,95930,0.281350985093297,0.81663713124153,0.340331491712707,FALSE,0.140675492546649,TRUE,"TRUE2014",0.140675492546649
"674","EO",2,"DWP","Male",2014,12180,95930,0.126967580527468,0.81663713124153,0.340331491712707,FALSE,0.063483790263734,TRUE,"TRUE2014",0.063483790263734
"675","G6/G7",4,"DWP","Female",2014,1130,95930,0.0117794224955697,0.095069321380173,0.340331491712707,FALSE,0.00588971124778484,TRUE,"TRUE2014",0.00588971124778484
"676","G6/G7",4,"DWP","Male",2014,1150,95930,0.0119879078494736,0.095069321380173,0.340331491712707,FALSE,0.00599395392473679,TRUE,"TRUE2014",0.00599395392473679
"677","SCS",5,"DWP","Female",2014,100,95930,0.00104242676951944,0.013030334618993,0.340331491712707,FALSE,0.000521213384759721,TRUE,"TRUE2014",0.000521213384759721
"678","SCS",5,"DWP","Male",2014,150,95930,0.00156364015427916,0.013030334618993,0.340331491712707,FALSE,0.000781820077139581,TRUE,"TRUE2014",0.000781820077139581
"679","SEO/HEO",3,"DWP","Female",2014,6280,95930,0.0654644011258209,0.317106223287814,0.340331491712707,FALSE,0.0327322005629105,TRUE,"TRUE2014",0.0327322005629105
"680","SEO/HEO",3,"DWP","Male",2014,3860,95930,0.0402376733034504,0.317106223287814,0.340331491712707,FALSE,0.0201188366517252,TRUE,"TRUE2014",0.0201188366517252
"681","AO/AA",1,"MoJ","Female",2010,25720,78790,0.326437365147861,0.734357151922833,0.290874476456403,FALSE,-0.163218682573931,FALSE,"FALSE2010",-0.163218682573931
"682","AO/AA",1,"MoJ","Male",2010,32140,78790,0.407919786774971,0.734357151922833,0.290874476456403,FALSE,-0.203959893387486,FALSE,"FALSE2010",-0.203959893387486
"683","EO",2,"MoJ","Female",2010,5470,78790,0.0694250539408554,0.235816728011169,0.290874476456403,FALSE,-0.0347125269704277,FALSE,"FALSE2010",-0.0347125269704277
"684","EO",2,"MoJ","Male",2010,3820,78790,0.048483310064729,0.235816728011169,0.290874476456403,FALSE,-0.0242416550323645,FALSE,"FALSE2010",-0.0242416550323645
"685","G6/G7",4,"MoJ","Female",2010,1160,78790,0.0147226805432161,0.129458053052418,0.290874476456403,FALSE,-0.00736134027160807,FALSE,"FALSE2010",-0.00736134027160807
"686","G6/G7",4,"MoJ","Male",2010,1390,78790,0.0176418327198883,0.129458053052418,0.290874476456403,FALSE,-0.00882091635994416,FALSE,"FALSE2010",-0.00882091635994416
"687","SCS",5,"MoJ","Male",2010,180,78790,0.00228455387739561,0.0177687523797436,0.290874476456403,FALSE,-0.0011422769386978,FALSE,"FALSE2010",-0.0011422769386978
"688","SCS",5,"MoJ","Female",2010,100,78790,0.00126919659855312,0.0177687523797436,0.290874476456403,FALSE,-0.000634598299276558,FALSE,"FALSE2010",-0.000634598299276558
"689","SEO/HEO",3,"MoJ","Female",2010,4720,78790,0.0599060794517071,0.336971696915852,0.290874476456403,FALSE,-0.0299530397258535,FALSE,"FALSE2010",-0.0299530397258535
"690","SEO/HEO",3,"MoJ","Male",2010,4130,78790,0.0524178195202437,0.336971696915852,0.290874476456403,FALSE,-0.0262089097601218,FALSE,"FALSE2010",-0.0262089097601218
"691","AO/AA",1,"MoJ","Female",2014,19890,62640,0.317528735632184,0.647190293742018,0.316411238825032,FALSE,-0.158764367816092,FALSE,"FALSE2014",-0.158764367816092
"692","AO/AA",1,"MoJ","Male",2014,20650,62640,0.329661558109834,0.647190293742018,0.316411238825032,FALSE,-0.164830779054917,FALSE,"FALSE2014",-0.164830779054917
"693","EO",2,"MoJ","Female",2014,4760,62640,0.0759897828863346,0.329182630906769,0.316411238825032,FALSE,-0.0379948914431673,FALSE,"FALSE2014",-0.0379948914431673
"694","EO",2,"MoJ","Male",2014,5550,62640,0.0886015325670498,0.329182630906769,0.316411238825032,FALSE,-0.0443007662835249,FALSE,"FALSE2014",-0.0443007662835249
"695","G6/G7",4,"MoJ","Female",2014,980,62640,0.0156449553001277,0.12962962962963,0.316411238825032,FALSE,-0.00782247765006386,FALSE,"FALSE2014",-0.00782247765006386
"696","G6/G7",4,"MoJ","Male",2014,1050,62640,0.0167624521072797,0.12962962962963,0.316411238825032,FALSE,-0.00838122605363985,FALSE,"FALSE2014",-0.00838122605363985
"697","SCS",5,"MoJ","Female",2014,70,62640,0.00111749680715198,0.0167624521072797,0.316411238825032,FALSE,-0.00055874840357599,FALSE,"FALSE2014",-0.00055874840357599
"698","SCS",5,"MoJ","Male",2014,140,62640,0.00223499361430396,0.0167624521072797,0.316411238825032,FALSE,-0.00111749680715198,FALSE,"FALSE2014",-0.00111749680715198
"699","SEO/HEO",3,"MoJ","Female",2014,4930,62640,0.0787037037037037,0.459291187739464,0.316411238825032,FALSE,-0.0393518518518519,FALSE,"FALSE2014",-0.0393518518518519
"700","SEO/HEO",3,"MoJ","Male",2014,4660,62640,0.0743933588761175,0.459291187739464,0.316411238825032,FALSE,-0.0371966794380587,FALSE,"FALSE2014",-0.0371966794380587
"701","AO/AA",1,"MoJ","Female",2010,25720,78790,0.326437365147861,0.734357151922833,0.290874476456403,FALSE,0.163218682573931,TRUE,"TRUE2010",0.163218682573931
"702","AO/AA",1,"MoJ","Male",2010,32140,78790,0.407919786774971,0.734357151922833,0.290874476456403,FALSE,0.203959893387486,TRUE,"TRUE2010",0.203959893387486
"703","EO",2,"MoJ","Female",2010,5470,78790,0.0694250539408554,0.235816728011169,0.290874476456403,FALSE,0.0347125269704277,TRUE,"TRUE2010",0.0347125269704277
"704","EO",2,"MoJ","Male",2010,3820,78790,0.048483310064729,0.235816728011169,0.290874476456403,FALSE,0.0242416550323645,TRUE,"TRUE2010",0.0242416550323645
"705","G6/G7",4,"MoJ","Female",2010,1160,78790,0.0147226805432161,0.129458053052418,0.290874476456403,FALSE,0.00736134027160807,TRUE,"TRUE2010",0.00736134027160807
"706","G6/G7",4,"MoJ","Male",2010,1390,78790,0.0176418327198883,0.129458053052418,0.290874476456403,FALSE,0.00882091635994416,TRUE,"TRUE2010",0.00882091635994416
"707","SCS",5,"MoJ","Male",2010,180,78790,0.00228455387739561,0.0177687523797436,0.290874476456403,FALSE,0.0011422769386978,TRUE,"TRUE2010",0.0011422769386978
"708","SCS",5,"MoJ","Female",2010,100,78790,0.00126919659855312,0.0177687523797436,0.290874476456403,FALSE,0.000634598299276558,TRUE,"TRUE2010",0.000634598299276558
"709","SEO/HEO",3,"MoJ","Female",2010,4720,78790,0.0599060794517071,0.336971696915852,0.290874476456403,FALSE,0.0299530397258535,TRUE,"TRUE2010",0.0299530397258535
"710","SEO/HEO",3,"MoJ","Male",2010,4130,78790,0.0524178195202437,0.336971696915852,0.290874476456403,FALSE,0.0262089097601218,TRUE,"TRUE2010",0.0262089097601218
"711","AO/AA",1,"MoJ","Female",2014,19890,62640,0.317528735632184,0.647190293742018,0.316411238825032,FALSE,0.158764367816092,TRUE,"TRUE2014",0.158764367816092
"712","AO/AA",1,"MoJ","Male",2014,20650,62640,0.329661558109834,0.647190293742018,0.316411238825032,FALSE,0.164830779054917,TRUE,"TRUE2014",0.164830779054917
"713","EO",2,"MoJ","Female",2014,4760,62640,0.0759897828863346,0.329182630906769,0.316411238825032,FALSE,0.0379948914431673,TRUE,"TRUE2014",0.0379948914431673
"714","EO",2,"MoJ","Male",2014,5550,62640,0.0886015325670498,0.329182630906769,0.316411238825032,FALSE,0.0443007662835249,TRUE,"TRUE2014",0.0443007662835249
"715","G6/G7",4,"MoJ","Female",2014,980,62640,0.0156449553001277,0.12962962962963,0.316411238825032,FALSE,0.00782247765006386,TRUE,"TRUE2014",0.00782247765006386
"716","G6/G7",4,"MoJ","Male",2014,1050,62640,0.0167624521072797,0.12962962962963,0.316411238825032,FALSE,0.00838122605363985,TRUE,"TRUE2014",0.00838122605363985
"717","SCS",5,"MoJ","Female",2014,70,62640,0.00111749680715198,0.0167624521072797,0.316411238825032,FALSE,0.00055874840357599,TRUE,"TRUE2014",0.00055874840357599
"718","SCS",5,"MoJ","Male",2014,140,62640,0.00223499361430396,0.0167624521072797,0.316411238825032,FALSE,0.00111749680715198,TRUE,"TRUE2014",0.00111749680715198
"719","SEO/HEO",3,"MoJ","Female",2014,4930,62640,0.0787037037037037,0.459291187739464,0.316411238825032,FALSE,0.0393518518518519,TRUE,"TRUE2014",0.0393518518518519
"720","SEO/HEO",3,"MoJ","Male",2014,4660,62640,0.0743933588761175,0.459291187739464,0.316411238825032,FALSE,0.0371966794380587,TRUE,"TRUE2014",0.0371966794380587
